"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Terminal Pathway Of Complement R-HSA-166665","1/7",0.003495224297089,0.0782194536290318,0,0,370.074074074074,2093.27134911451,"CLU"
"Defective GALNT12 Causes CRCS1 R-HSA-5083636","1/18",0.00896555009334736,0.0782194536290318,0,0,130.542483660131,615.425022203049,"MUC1"
"Defective GALNT3 Causes HFTC R-HSA-5083625","1/18",0.00896555009334736,0.0782194536290318,0,0,130.542483660131,615.425022203049,"MUC1"
"Defective C1GALT1C1 Causes TNPS R-HSA-5083632","1/19",0.00946151051239574,0.0782194536290318,0,0,123.283950617284,574.567716360615,"MUC1"
"Termination Of O-glycan Biosynthesis R-HSA-977068","1/25",0.0124325865055396,0.0782194536290318,0,0,92.4351851851852,405.553302875665,"MUC1"
"BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108","1/27",0.0134211618656948,0.0782194536290318,0,0,85.3162393162393,367.791701998077,"BHLHE41"
"Dectin-2 Family R-HSA-5621480","1/29",0.0144088467211374,0.0782194536290318,0,0,79.2142857142857,335.861672292423,"MUC1"
"Regulation Of Complement Cascade R-HSA-977606","1/45",0.0222783509374742,0.099316256586852,0,0,50.3686868686869,191.609530522956,"CLU"
"Complement Cascade R-HSA-166658","1/55",0.0271680313352526,0.099316256586852,0,0,41.0205761316872,147.908478586671,"CLU"
"O-linked Glycosylation Of Mucins R-HSA-913709","1/59",0.0291177336711439,0.099316256586852,0,0,38.183908045977,135.033873528638,"MUC1"
"Pre-NOTCH Transcription And Translation R-HSA-1912408","1/62",0.0305777019615052,0.099316256586852,0,0,36.3005464480874,126.597583267881,"ELF3"
"Circadian Clock R-HSA-400253","1/69",0.033976614095502,0.099316256586852,0,0,32.5522875816993,110.094532313003,"BHLHE41"
"Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995","1/69",0.033976614095502,0.099316256586852,0,0,32.5522875816993,110.094532313003,"MUC1"
"Pre-NOTCH Expression And Processing R-HSA-1912422","1/78",0.038330883967986,0.104040970770248,0,0,28.7344877344877,93.7175127185076,"ELF3"
"Antimicrobial Peptides R-HSA-6803157","1/89",0.0436287781768768,0.110287449205457,0,0,25.1287878787879,78.7043259793786,"CLU"
"L1CAM Interactions R-HSA-373760","1/99",0.0484222365492711,0.110287449205457,0,0,22.5532879818594,68.2867582491043,"CD24"
"Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807","1/107",0.0522414233078483,0.110287449205457,0,0,20.8427672955975,61.5253385208774,"MUC1"
"O-linked Glycosylation R-HSA-5173105","1/107",0.0522414233078483,0.110287449205457,0,0,20.8427672955975,61.5253385208774,"MUC1"
"Platelet Degranulation R-HSA-114608","1/125",0.0607842020747779,0.119626795069011,0,0,17.8010752688172,49.8505825836944,"CLU"
"Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005","1/130",0.0631448649915912,0.119626795069011,0,0,17.1068044788975,47.2545322636978,"CLU"
"C-type Lectin Receptors (CLRs) R-HSA-5621481","1/141",0.0683195372380126,0.119626795069011,0,0,15.7539682539683,42.2767112174724,"MUC1"
"Diseases Of Glycosylation R-HSA-3781865","1/143",0.0692576181978487,0.119626795069011,0,0,15.5305164319249,41.4652695101873,"MUC1"
"Innate Immune System R-HSA-168249","2/1035",0.0913739264618277,0.145110811148298,0,0,4.5878509196515,10.9777872445242,"MUC1;CLU"
"Signaling By NOTCH R-HSA-157118","1/203",0.0970077921963339,0.145110811148298,0,0,10.8844884488449,25.3931194024567,"ELF3"
"Developmental Biology R-HSA-1266738","2/1073",0.097218151479016,0.145110811148298,0,0,4.41619981325864,10.2932689916644,"KRT7;CD24"
"Keratinization R-HSA-6805567","1/208",0.0992863444698879,0.145110811148298,0,0,10.6188942565754,24.5269616512176,"KRT7"
"Diseases Of Metabolism R-HSA-5668914","1/247",0.116882227629419,0.162867335150423,0,0,8.91779584462511,19.1428375827684,"MUC1"
"Platelet Activation, Signaling And Aggregation R-HSA-76002","1/254",0.120007510110838,0.162867335150423,0,0,8.66798418972332,18.3778683474538,"CLU"
"Signaling By Interleukins R-HSA-449147","1/453",0.204795643403638,0.268352912046146,0,0,4.80285152409046,7.6160865441258,"MUC1"
"Axon Guidance R-HSA-422475","1/519",0.231247190360741,0.291853258578197,0,0,4.17674817674818,6.1158789183612,"CD24"
"Nervous System Development R-HSA-9675108","1/545",0.24144815201287,0.291853258578197,0,0,3.9718137254902,5.64434655221452,"CD24"
"Immune System R-HSA-168256","2/1943",0.252865969766068,0.291853258578197,0,0,2.32470376094797,3.19622519168169,"MUC1;CLU"
"Hemostasis R-HSA-109582","1/576",0.253451514028434,0.291853258578197,0,0,3.75169082125604,5.1495060685905,"CLU"
"Cytokine Signaling In Immune System R-HSA-1280215","1/702",0.300499846694483,0.33585276983501,0,0,3.05737834839119,3.67591055484115,"MUC1"
"Post-translational Protein Modification R-HSA-597592","1/1383",0.511656964949175,0.555513276230533,0,0,1.49606045988101,1.00251141397366,"MUC1"
"Disease R-HSA-1643685","1/1736",0.596756940268448,0.629910103616695,0,0,1.16906820365034,0.603526063388687,"MUC1"
"Metabolism Of Proteins R-HSA-392499","1/1890",0.629504085206715,0.646517709131221,0,0,1.06470207634845,0.492768540848479,"MUC1"
"Signal Transduction R-HSA-162582","1/2465",0.731699334058651,0.731699334058651,0,0,0.790313852813853,0.246882663323061,"ELF3"
